profile_idx,agent,true_type_A,true_type_B,honest_utility,max_lie_utility,best_lie_idx,regret,is_violation
256,A,2,40,28.64,28.64,0,0.0,False
257,A,2,41,28.64,28.64,0,0.0,False
258,A,2,42,28.64,28.64,0,0.0,False
259,A,2,43,28.64,28.64,0,0.0,False
260,A,2,44,28.64,28.64,0,0.0,False
261,A,2,45,28.64,28.64,0,0.0,False
262,A,2,46,28.64,28.64,0,0.0,False
263,A,2,47,28.64,28.64,0,0.0,False
264,A,2,48,28.64,28.64,0,0.0,False
265,A,2,49,28.64,28.64,0,0.0,False
266,A,2,50,28.64,28.64,0,0.0,False
267,A,2,51,28.64,28.64,0,0.0,False
268,A,2,52,28.64,28.64,0,0.0,False
269,A,2,53,28.64,28.64,0,0.0,False
270,A,2,54,28.64,28.64,0,0.0,False
271,A,2,55,28.64,28.64,0,0.0,False
272,A,2,56,28.64,28.64,0,0.0,False
273,A,2,57,28.64,28.64,0,0.0,False
274,A,2,58,28.64,28.64,0,0.0,False
275,A,2,59,28.64,28.64,0,0.0,False
276,A,2,60,28.64,28.64,0,0.0,False
277,A,2,61,28.64,28.64,0,0.0,False
278,A,2,62,28.64,28.64,0,0.0,False
279,A,2,63,28.64,28.64,0,0.0,False
280,A,2,64,28.64,28.64,0,0.0,False
281,A,2,65,28.64,28.64,0,0.0,False
282,A,2,66,28.64,28.64,0,0.0,False
283,A,2,67,28.64,28.64,0,0.0,False
284,A,2,68,28.64,28.64,0,0.0,False
285,A,2,69,28.64,28.64,0,0.0,False
286,A,2,70,28.64,28.64,0,0.0,False
287,A,2,71,28.64,28.64,0,0.0,False
288,A,2,72,28.64,28.64,0,0.0,False
289,A,2,73,28.64,28.64,0,0.0,False
290,A,2,74,28.64,28.64,0,0.0,False
291,A,2,75,28.64,28.64,0,0.0,False
292,A,2,76,28.64,28.64,0,0.0,False
293,A,2,77,28.64,28.64,0,0.0,False
294,A,2,78,28.64,28.64,0,0.0,False
295,A,2,79,28.64,28.64,0,0.0,False
296,A,2,80,28.64,28.64,0,0.0,False
297,A,2,81,28.64,28.64,0,0.0,False
298,A,2,82,28.64,28.64,0,0.0,False
299,A,2,83,28.64,28.64,0,0.0,False
300,A,2,84,28.64,28.64,0,0.0,False
301,A,2,85,28.64,28.64,0,0.0,False
302,A,2,86,28.64,28.64,0,0.0,False
303,A,2,87,28.64,28.64,0,0.0,False
304,A,2,88,28.64,28.64,0,0.0,False
305,A,2,89,28.64,28.64,0,0.0,False
306,A,2,90,28.64,28.64,0,0.0,False
307,A,2,91,28.64,28.64,0,0.0,False
308,A,2,92,28.64,28.64,0,0.0,False
309,A,2,93,28.64,28.64,0,0.0,False
310,A,2,94,28.64,28.64,0,0.0,False
311,A,2,95,28.64,28.64,0,0.0,False
312,A,2,96,28.64,28.64,0,0.0,False
313,A,2,97,28.64,28.64,0,0.0,False
314,A,2,98,28.64,28.64,0,0.0,False
315,A,2,99,28.64,28.64,0,0.0,False
316,A,2,100,28.64,28.64,0,0.0,False
317,A,2,101,28.64,28.64,0,0.0,False
318,A,2,102,28.64,28.64,0,0.0,False
319,A,2,103,28.64,28.64,0,0.0,False
320,A,2,104,28.64,28.64,0,0.0,False
321,A,2,105,28.64,28.64,0,0.0,False
322,A,2,106,28.64,28.64,0,0.0,False
323,A,2,107,28.64,28.64,0,0.0,False
324,A,3,0,22.880000000000003,22.880000000000003,0,0.0,False
325,A,3,1,22.880000000000003,22.880000000000003,0,0.0,False
326,A,3,2,22.880000000000003,22.880000000000003,0,0.0,False
327,A,3,3,22.880000000000003,22.880000000000003,0,0.0,False
328,A,3,4,22.880000000000003,22.880000000000003,0,0.0,False
329,A,3,5,22.880000000000003,22.880000000000003,0,0.0,False
330,A,3,6,22.880000000000003,22.880000000000003,0,0.0,False
331,A,3,7,22.880000000000003,22.880000000000003,0,0.0,False
332,A,3,8,22.880000000000003,22.880000000000003,0,0.0,False
333,A,3,9,22.880000000000003,22.880000000000003,0,0.0,False
334,A,3,10,22.880000000000003,22.880000000000003,0,0.0,False
335,A,3,11,22.880000000000003,22.880000000000003,0,0.0,False
336,A,3,12,22.880000000000003,22.880000000000003,0,0.0,False
337,A,3,13,22.880000000000003,22.880000000000003,0,0.0,False
338,A,3,14,22.880000000000003,22.880000000000003,0,0.0,False
339,A,3,15,22.880000000000003,22.880000000000003,0,0.0,False
340,A,3,16,22.880000000000003,22.880000000000003,0,0.0,False
341,A,3,17,22.880000000000003,22.880000000000003,0,0.0,False
342,A,3,18,22.880000000000003,22.880000000000003,0,0.0,False
343,A,3,19,22.880000000000003,22.880000000000003,0,0.0,False
344,A,3,20,22.880000000000003,22.880000000000003,0,0.0,False
345,A,3,21,22.880000000000003,22.880000000000003,0,0.0,False
346,A,3,22,22.880000000000003,22.880000000000003,0,0.0,False
347,A,3,23,22.880000000000003,22.880000000000003,0,0.0,False
348,A,3,24,22.880000000000003,22.880000000000003,0,0.0,False
349,A,3,25,22.880000000000003,22.880000000000003,0,0.0,False
350,A,3,26,22.880000000000003,22.880000000000003,0,0.0,False
351,A,3,27,22.880000000000003,22.880000000000003,0,0.0,False
352,A,3,28,22.880000000000003,22.880000000000003,0,0.0,False
353,A,3,29,22.880000000000003,22.880000000000003,0,0.0,False
354,A,3,30,22.880000000000003,22.880000000000003,0,0.0,False
355,A,3,31,22.880000000000003,22.880000000000003,0,0.0,False
356,A,3,32,22.880000000000003,22.880000000000003,0,0.0,False
357,A,3,33,22.880000000000003,22.880000000000003,0,0.0,False
358,A,3,34,22.880000000000003,22.880000000000003,0,0.0,False
359,A,3,35,22.880000000000003,22.880000000000003,0,0.0,False
360,A,3,36,22.880000000000003,22.880000000000003,0,0.0,False
361,A,3,37,22.880000000000003,22.880000000000003,0,0.0,False
362,A,3,38,22.880000000000003,22.880000000000003,0,0.0,False
363,A,3,39,22.880000000000003,22.880000000000003,0,0.0,False
364,A,3,40,22.880000000000003,22.880000000000003,0,0.0,False
365,A,3,41,22.880000000000003,22.880000000000003,0,0.0,False
366,A,3,42,22.880000000000003,22.880000000000003,0,0.0,False
367,A,3,43,22.880000000000003,22.880000000000003,0,0.0,False
368,A,3,44,22.880000000000003,22.880000000000003,0,0.0,False
369,A,3,45,22.880000000000003,22.880000000000003,0,0.0,False
370,A,3,46,22.880000000000003,22.880000000000003,0,0.0,False
371,A,3,47,22.880000000000003,22.880000000000003,0,0.0,False
372,A,3,48,22.880000000000003,22.880000000000003,0,0.0,False
373,A,3,49,22.880000000000003,22.880000000000003,0,0.0,False
374,A,3,50,22.880000000000003,22.880000000000003,0,0.0,False
375,A,3,51,22.880000000000003,22.880000000000003,0,0.0,False
376,A,3,52,22.880000000000003,22.880000000000003,0,0.0,False
377,A,3,53,22.880000000000003,22.880000000000003,0,0.0,False
378,A,3,54,22.880000000000003,22.880000000000003,0,0.0,False
379,A,3,55,22.880000000000003,22.880000000000003,0,0.0,False
380,A,3,56,22.880000000000003,22.880000000000003,0,0.0,False
381,A,3,57,22.880000000000003,22.880000000000003,0,0.0,False
382,A,3,58,22.880000000000003,22.880000000000003,0,0.0,False
383,A,3,59,22.880000000000003,22.880000000000003,0,0.0,False
384,A,3,60,22.880000000000003,22.880000000000003,0,0.0,False
385,A,3,61,22.880000000000003,22.880000000000003,0,0.0,False
386,A,3,62,22.880000000000003,22.880000000000003,0,0.0,False
387,A,3,63,22.880000000000003,22.880000000000003,0,0.0,False
388,A,3,64,22.880000000000003,22.880000000000003,0,0.0,False
389,A,3,65,22.880000000000003,22.880000000000003,0,0.0,False
390,A,3,66,22.880000000000003,22.880000000000003,0,0.0,False
391,A,3,67,22.880000000000003,22.880000000000003,0,0.0,False
392,A,3,68,22.880000000000003,22.880000000000003,0,0.0,False
393,A,3,69,22.880000000000003,22.880000000000003,0,0.0,False
394,A,3,70,22.880000000000003,22.880000000000003,0,0.0,False
395,A,3,71,22.880000000000003,22.880000000000003,0,0.0,False
396,A,3,72,22.880000000000003,22.880000000000003,0,0.0,False
397,A,3,73,22.880000000000003,22.880000000000003,0,0.0,False
398,A,3,74,22.880000000000003,22.880000000000003,0,0.0,False
399,A,3,75,22.880000000000003,22.880000000000003,0,0.0,False
400,A,3,76,22.880000000000003,22.880000000000003,0,0.0,False
401,A,3,77,22.880000000000003,22.880000000000003,0,0.0,False
402,A,3,78,22.880000000000003,22.880000000000003,0,0.0,False
403,A,3,79,22.880000000000003,22.880000000000003,0,0.0,False
404,A,3,80,22.880000000000003,22.880000000000003,0,0.0,False
405,A,3,81,22.880000000000003,22.880000000000003,0,0.0,False
406,A,3,82,22.880000000000003,22.880000000000003,0,0.0,False
407,A,3,83,22.880000000000003,22.880000000000003,0,0.0,False
408,A,3,84,22.880000000000003,22.880000000000003,0,0.0,False
409,A,3,85,22.880000000000003,22.880000000000003,0,0.0,False
410,A,3,86,22.880000000000003,22.880000000000003,0,0.0,False
411,A,3,87,22.880000000000003,22.880000000000003,0,0.0,False
412,A,3,88,22.880000000000003,22.880000000000003,0,0.0,False
413,A,3,89,22.880000000000003,22.880000000000003,0,0.0,False
414,A,3,90,22.880000000000003,22.880000000000003,0,0.0,False
415,A,3,91,22.880000000000003,22.880000000000003,0,0.0,False
416,A,3,92,22.880000000000003,22.880000000000003,0,0.0,False
417,A,3,93,22.880000000000003,22.880000000000003,0,0.0,False
418,A,3,94,22.880000000000003,22.880000000000003,0,0.0,False
419,A,3,95,22.880000000000003,22.880000000000003,0,0.0,False
420,A,3,96,22.880000000000003,22.880000000000003,0,0.0,False
421,A,3,97,22.880000000000003,22.880000000000003,0,0.0,False
422,A,3,98,22.880000000000003,22.880000000000003,0,0.0,False
423,A,3,99,22.880000000000003,22.880000000000003,0,0.0,False
424,A,3,100,22.880000000000003,22.880000000000003,0,0.0,False
425,A,3,101,22.880000000000003,22.880000000000003,0,0.0,False
426,A,3,102,22.880000000000003,22.880000000000003,0,0.0,False
427,A,3,103,22.880000000000003,22.880000000000003,0,0.0,False
428,A,3,104,22.880000000000003,22.880000000000003,0,0.0,False
429,A,3,105,22.880000000000003,22.880000000000003,0,0.0,False
430,A,3,106,22.880000000000003,22.880000000000003,0,0.0,False
431,A,3,107,22.880000000000003,22.880000000000003,0,0.0,False
432,A,4,0,223.04,223.04,0,0.0,False
433,A,4,1,223.04,223.04,0,0.0,False
434,A,4,2,223.04,223.04,0,0.0,False
435,A,4,3,223.04,223.04,0,0.0,False
436,A,4,4,223.04,223.04,0,0.0,False
437,A,4,5,223.04,223.04,0,0.0,False
438,A,4,6,223.04,223.04,0,0.0,False
439,A,4,7,223.04,223.04,0,0.0,False
440,A,4,8,223.04,223.04,0,0.0,False
441,A,4,9,223.04,223.04,0,0.0,False
442,A,4,10,223.04,223.04,0,0.0,False
443,A,4,11,223.04,223.04,0,0.0,False
444,A,4,12,223.04,223.04,0,0.0,False
445,A,4,13,223.04,223.04,0,0.0,False
446,A,4,14,223.04,223.04,0,0.0,False
447,A,4,15,223.04,223.04,0,0.0,False
448,A,4,16,223.04,223.04,0,0.0,False
449,A,4,17,223.04,223.04,0,0.0,False
450,A,4,18,223.04,223.04,0,0.0,False
451,A,4,19,223.04,223.04,0,0.0,False
452,A,4,20,223.04,223.04,0,0.0,False
453,A,4,21,223.04,223.04,0,0.0,False
454,A,4,22,223.04,223.04,0,0.0,False
455,A,4,23,223.04,223.04,0,0.0,False
456,A,4,24,223.04,223.04,0,0.0,False
457,A,4,25,223.04,223.04,0,0.0,False
458,A,4,26,223.04,223.04,0,0.0,False
459,A,4,27,223.04,223.04,0,0.0,False
460,A,4,28,223.04,223.04,0,0.0,False
461,A,4,29,223.04,223.04,0,0.0,False
462,A,4,30,223.04,223.04,0,0.0,False
463,A,4,31,223.04,223.04,0,0.0,False
464,A,4,32,223.04,223.04,0,0.0,False
465,A,4,33,223.04,223.04,0,0.0,False
466,A,4,34,223.04,223.04,0,0.0,False
467,A,4,35,223.04,223.04,0,0.0,False
468,A,4,36,223.04,223.04,0,0.0,False
469,A,4,37,223.04,223.04,0,0.0,False
470,A,4,38,223.04,223.04,0,0.0,False
471,A,4,39,223.04,223.04,0,0.0,False
472,A,4,40,223.04,223.04,0,0.0,False
473,A,4,41,223.04,223.04,0,0.0,False
474,A,4,42,223.04,223.04,0,0.0,False
475,A,4,43,223.04,223.04,0,0.0,False
476,A,4,44,223.04,223.04,0,0.0,False
477,A,4,45,223.04,223.04,0,0.0,False
478,A,4,46,223.04,223.04,0,0.0,False
479,A,4,47,223.04,223.04,0,0.0,False
480,A,4,48,223.04,223.04,0,0.0,False
481,A,4,49,223.04,223.04,0,0.0,False
482,A,4,50,223.04,223.04,0,0.0,False
483,A,4,51,223.04,223.04,0,0.0,False
484,A,4,52,223.04,223.04,0,0.0,False
485,A,4,53,223.04,223.04,0,0.0,False
486,A,4,54,223.04,223.04,0,0.0,False
487,A,4,55,223.04,223.04,0,0.0,False
488,A,4,56,223.04,223.04,0,0.0,False
489,A,4,57,223.04,223.04,0,0.0,False
490,A,4,58,223.04,223.04,0,0.0,False
491,A,4,59,223.04,223.04,0,0.0,False
492,A,4,60,223.04,223.04,0,0.0,False
493,A,4,61,223.04,223.04,0,0.0,False
494,A,4,62,223.04,223.04,0,0.0,False
495,A,4,63,223.04,223.04,0,0.0,False
496,A,4,64,223.04,223.04,0,0.0,False
497,A,4,65,223.04,223.04,0,0.0,False
